phone_id,phone_number,client_id,phoneType_id
8002,+48 604 230 306,8002,1
8003,+48 578 688 399,8003,1
8004,+48 534 316 031,8004,1
8005,+48 695 913 655,8005,1
8006,+48 794 108 119,8006,1
8007,732 809 491,8007,1
8008,663 854 568,8008,1
8009,+48 512 692 846,8009,1
8010,+48 697 752 711,8010,1
8011,+48 22 286 72 70,8011,1
8012,666 043 833,8012,1
8013,692 522 908,8013,1
8014,32 353 24 07,8014,1
8015,+48 735 130 320,8015,1
8016,889 277 527,8016,1
8017,723 106 119,8017,1
8018,32 128 69 02,8018,1
8019,+48 508 829 686,8019,1
8020,22 625 89 99,8020,1
8021,+48 786 923 561,8021,1
8022,+48 512 565 473,8022,1
8023,+48 577 385 676,8023,1
8024,787 139 061,8024,1
8025,785 602 310,8025,1
8026,22 806 51 75,8026,1
8027,+48 570 556 558,8027,1
8028,+48 537 641 551,8028,1
8029,+48 538 989 099,8029,1
8030,+48 886 433 925,8030,1
8031,737 088 506,8031,1
8032,+48 737 575 993,8032,1
8033,530 587 336,8033,1
8034,+48 786 570 522,8034,1
8035,605 553 637,8035,1
8036,+48 32 384 35 58,8036,1
8037,+48 32 918 96 52,8037,1
8038,+48 781 396 488,8038,1
8039,+48 883 733 286,8039,1
8040,+48 22 991 32 53,8040,1
8041,790 039 856,8041,1
8042,509 388 178,8042,1
8043,665 639 717,8043,1
8044,22 625 60 26,8044,1
8045,536 129 469,8045,1
8046,+48 579 964 952,8046,1
8047,500 874 458,8047,1
8048,+48 722 177 922,8048,1
8049,+48 513 668 819,8049,1
8050,+48 724 478 321,8050,1
8051,+48 783 031 787,8051,1
8052,22 752 59 37,8052,1
8053,600 584 173,8053,1
8054,+48 32 724 93 61,8054,1
8055,516 956 374,8055,1
8056,+48 735 924 886,8056,1
8057,+48 785 269 286,8057,1
8058,+48 505 360 975,8058,1
8059,+48 881 256 024,8059,1
8060,532 342 292,8060,1
8061,530 826 837,8061,1
8062,665 489 105,8062,1
8063,697 133 121,8063,1
8064,+48 695 287 960,8064,1
8065,734 035 672,8065,1
8066,534 316 410,8066,1
8067,666 498 685,8067,1
8068,+48 511 931 293,8068,1
8069,+48 22 358 99 72,8069,1
8070,+48 690 873 122,8070,1
8071,+48 786 357 811,8071,1
8072,22 916 60 51,8072,1
8073,+48 785 839 895,8073,1
8074,+48 692 212 477,8074,1
8075,+48 784 627 925,8075,1
8076,+48 691 931 656,8076,1
8077,503 667 721,8077,1
8078,+48 609 611 399,8078,1
8079,+48 731 097 948,8079,1
8080,790 583 576,8080,1
8081,519 038 238,8081,1
8082,794 186 971,8082,1
8083,+48 693 663 315,8083,1
8084,+48 782 827 087,8084,1
8085,+48 787 350 871,8085,1
8086,+48 884 413 899,8086,1
8087,514 728 839,8087,1
8088,695 921 302,8088,1
8089,+48 722 158 324,8089,1
8090,+48 664 479 814,8090,1
8091,+48 518 646 943,8091,1
8092,511 765 978,8092,1
8093,+48 503 284 600,8093,1
8094,537 107 705,8094,1
8095,794 460 160,8095,1
8096,22 766 48 77,8096,1
8097,+48 724 469 463,8097,1
8098,+48 723 391 339,8098,1
8099,537 455 510,8099,1
8100,+48 32 130 23 49,8100,1
8101,+48 735 515 158,8101,1
8102,+48 784 583 093,8102,1
8103,+48 22 767 67 39,8103,1
8104,510 605 753,8104,1
8105,+48 535 382 199,8105,1
8106,+48 506 217 040,8106,1
8107,+48 699 104 946,8107,1
8108,799 711 487,8108,1
8109,+48 889 497 591,8109,1
8110,884 079 164,8110,1
8111,603 776 200,8111,1
8112,+48 787 321 653,8112,1
8113,797 832 815,8113,1
8114,+48 727 031 134,8114,1
8115,573 393 435,8115,1
8116,+48 664 938 460,8116,1
8117,+48 506 086 154,8117,1
8118,+48 575 520 287,8118,1
8119,+48 507 302 192,8119,1
8120,+48 570 372 547,8120,1
8121,721 619 401,8121,1
8122,22 456 33 84,8122,1
8123,+48 32 989 70 75,8123,1
8124,32 533 13 06,8124,1
8125,505 497 174,8125,1
8126,+48 885 860 198,8126,1
8127,+48 736 922 950,8127,1
8128,600 091 587,8128,1
8129,727 041 719,8129,1
8130,534 672 601,8130,1
8131,+48 720 231 573,8131,1
8132,+48 881 412 281,8132,1
8133,+48 733 043 128,8133,1
8134,+48 882 575 322,8134,1
8135,+48 579 561 318,8135,1
8136,+48 792 387 179,8136,1
8137,+48 604 246 785,8137,1
8138,576 997 754,8138,1
8139,882 187 272,8139,1
8140,884 672 352,8140,1
8141,+48 788 621 825,8141,1
8142,+48 535 833 114,8142,1
8143,+48 32 874 98 52,8143,1
8144,+48 608 165 648,8144,1
8145,603 250 372,8145,1
8146,510 300 978,8146,1
8147,+48 504 089 501,8147,1
8148,+48 786 569 630,8148,1
8149,571 033 611,8149,1
8150,+48 538 178 439,8150,1
8151,506 918 315,8151,1
8152,+48 513 986 501,8152,1
8153,+48 502 489 933,8153,1
8154,+48 881 042 256,8154,1
8155,+48 508 445 962,8155,1
8156,+48 881 227 072,8156,1
8157,517 520 853,8157,1
8158,+48 665 198 192,8158,1
8159,575 981 279,8159,1
8160,539 861 121,8160,1
8161,+48 534 635 237,8161,1
8162,+48 794 178 894,8162,1
8163,+48 788 609 742,8163,1
8164,32 400 97 54,8164,1
8165,739 302 956,8165,1
8166,505 008 299,8166,1
8167,510 160 346,8167,1
8168,884 587 624,8168,1
8169,+48 795 427 758,8169,1
8170,32 325 61 20,8170,1
8171,+48 504 026 370,8171,1
8172,+48 732 861 688,8172,1
8173,+48 32 075 62 60,8173,1
8174,+48 668 415 724,8174,1
8175,+48 538 188 032,8175,1
8176,+48 693 585 950,8176,1
8177,788 878 388,8177,1
8178,795 526 640,8178,1
8179,+48 575 686 383,8179,1
8180,+48 22 846 46 04,8180,1
8181,+48 512 092 888,8181,1
8182,698 837 859,8182,1
8183,+48 883 873 948,8183,1
8184,+48 504 560 660,8184,1
8185,574 373 285,8185,1
8186,+48 884 166 683,8186,1
8187,+48 32 513 09 96,8187,1
8188,531 981 400,8188,1
8189,738 397 161,8189,1
8190,785 726 447,8190,1
8191,+48 506 267 083,8191,1
8192,530 397 325,8192,1
8193,736 418 842,8193,1
8194,690 265 582,8194,1
8195,509 528 777,8195,1
8196,510 016 228,8196,1
8197,32 284 23 75,8197,1
8198,530 337 933,8198,1
8199,+48 795 371 715,8199,1
8200,+48 500 289 412,8200,1
8201,+48 692 370 066,8201,1
8202,+48 884 581 022,8202,1
8203,+48 787 293 373,8203,1
8204,+48 669 825 795,8204,1
8205,791 783 893,8205,1
8206,+48 796 991 927,8206,1
8207,+48 22 237 03 15,8207,1
8208,+48 519 644 549,8208,1
8209,+48 22 566 52 19,8209,1
8210,729 589 069,8210,1
8211,515 549 222,8211,1
8212,32 399 25 84,8212,1
8213,792 655 317,8213,1
8214,+48 881 872 160,8214,1
8215,+48 783 177 177,8215,1
8216,788 673 243,8216,1
8217,+48 730 414 555,8217,1
8218,+48 32 726 62 24,8218,1
8219,+48 517 071 957,8219,1
8220,+48 883 564 643,8220,1
8221,+48 22 616 61 47,8221,1
8222,+48 669 245 542,8222,1
8223,+48 738 497 461,8223,1
8224,737 354 984,8224,1
8225,32 270 14 40,8225,1
8226,+48 693 198 226,8226,1
8227,502 994 468,8227,1
8228,720 460 758,8228,1
8229,+48 699 849 395,8229,1
8230,536 280 134,8230,1
8231,+48 786 255 282,8231,1
8232,880 322 539,8232,1
8233,698 855 162,8233,1
8234,22 035 39 89,8234,1
8235,515 731 198,8235,1
8236,+48 799 850 078,8236,1
8237,664 005 179,8237,1
8238,+48 798 754 722,8238,1
8239,+48 500 671 322,8239,1
8240,726 538 562,8240,1
8241,889 032 109,8241,1
8242,32 922 91 76,8242,1
8243,+48 602 986 100,8243,1
8244,+48 663 243 795,8244,1
8245,+48 798 211 337,8245,1
8246,+48 723 559 257,8246,1
8247,539 368 235,8247,1
8248,784 586 198,8248,1
8249,728 184 581,8249,1
8250,504 450 609,8250,1
8251,573 098 169,8251,1
8252,+48 504 882 611,8252,1
8253,+48 795 520 956,8253,1
8254,+48 797 537 660,8254,1
8255,+48 505 573 051,8255,1
8256,+48 882 863 639,8256,1
8257,32 365 37 53,8257,1
8258,785 311 858,8258,1
8259,+48 723 881 280,8259,1
8260,+48 796 235 184,8260,1
8261,32 937 47 01,8261,1
8262,22 001 06 99,8262,1
8263,+48 886 402 778,8263,1
8264,692 516 848,8264,1
8265,+48 664 210 671,8265,1
8266,505 745 965,8266,1
8267,532 160 987,8267,1
8268,+48 729 829 761,8268,1
8269,739 004 580,8269,1
8270,32 047 19 67,8270,1
8271,604 357 559,8271,1
8272,+48 605 238 362,8272,1
8273,+48 727 471 652,8273,1
8274,+48 880 846 966,8274,1
8275,+48 699 953 936,8275,1
8276,+48 787 859 951,8276,1
8277,+48 664 028 429,8277,1
8278,796 547 568,8278,1
8279,+48 788 128 364,8279,1
8280,+48 503 246 428,8280,1
8281,661 319 472,8281,1
8282,+48 22 130 52 08,8282,1
8283,+48 578 476 910,8283,1
8284,+48 720 161 573,8284,1
8285,+48 503 444 143,8285,1
8286,+48 22 994 39 71,8286,1
8287,22 944 46 16,8287,1
8288,+48 780 808 965,8288,1
8289,+48 664 037 707,8289,1
8290,723 740 964,8290,1
8291,+48 796 638 901,8291,1
8292,+48 539 474 220,8292,1
8293,+48 793 561 950,8293,1
8294,+48 797 386 226,8294,1
8295,539 062 401,8295,1
8296,+48 782 713 995,8296,1
8297,+48 798 989 387,8297,1
8298,32 050 62 08,8298,1
8299,+48 32 608 53 51,8299,1
8300,515 311 701,8300,1
8301,+48 791 967 126,8301,1
8302,+48 535 706 023,8302,1
8303,696 845 262,8303,1
8304,737 722 338,8304,1
8305,+48 538 735 944,8305,1
8306,32 800 11 05,8306,1
8307,668 885 580,8307,1
8308,32 174 75 03,8308,1
8309,882 441 945,8309,1
8310,+48 533 149 129,8310,1
8311,+48 885 844 821,8311,1
8312,+48 32 960 91 40,8312,1
8313,+48 22 285 10 06,8313,1
8314,+48 518 527 674,8314,1
8315,+48 882 502 614,8315,1
8316,728 976 154,8316,1
8317,502 793 423,8317,1
8318,606 746 343,8318,1
8319,32 034 16 07,8319,1
8320,669 510 149,8320,1
8321,782 153 283,8321,1
8322,+48 532 006 656,8322,1
8323,+48 517 569 713,8323,1
8324,698 830 121,8324,1
8325,+48 787 174 301,8325,1
8326,+48 502 062 085,8326,1
8327,881 992 722,8327,1
8328,+48 518 729 019,8328,1
8329,+48 698 820 026,8329,1
8330,+48 606 537 744,8330,1
8331,+48 692 202 067,8331,1
8332,723 460 361,8332,1
8333,735 933 221,8333,1
8334,+48 665 550 109,8334,1
8335,+48 22 842 87 53,8335,1
8336,+48 794 620 349,8336,1
8337,+48 22 455 96 95,8337,1
8338,+48 536 980 689,8338,1
8339,606 604 936,8339,1
8340,+48 665 246 235,8340,1
8341,533 892 949,8341,1
8342,+48 796 162 830,8342,1
8343,+48 506 208 174,8343,1
8344,32 130 96 21,8344,1
8345,+48 512 571 796,8345,1
8346,+48 780 391 077,8346,1
8347,518 443 258,8347,1
8348,732 733 831,8348,1
8349,+48 788 865 146,8349,1
8350,32 863 64 03,8350,1
8351,505 068 311,8351,1
8352,690 916 199,8352,1
8353,+48 510 010 129,8353,1
8354,737 079 820,8354,1
8355,+48 501 756 589,8355,1
8356,+48 888 249 314,8356,1
8357,734 863 514,8357,1
8358,+48 735 371 202,8358,1
8359,+48 539 000 166,8359,1
8360,+48 22 641 12 18,8360,1
8361,737 010 417,8361,1
8362,737 748 396,8362,1
8363,+48 32 323 08 66,8363,1
8364,+48 537 593 015,8364,1
8365,+48 500 409 227,8365,1
8366,+48 783 582 125,8366,1
8367,32 591 29 40,8367,1
8368,787 862 641,8368,1
8369,+48 22 036 16 38,8369,1
8370,+48 32 759 87 99,8370,1
8371,534 207 758,8371,1
8372,+48 539 665 555,8372,1
8373,+48 603 876 664,8373,1
8374,+48 535 235 376,8374,1
8375,507 514 752,8375,1
8376,731 040 325,8376,1
8377,691 238 343,8377,1
8378,+48 514 302 671,8378,1
8379,+48 788 499 074,8379,1
8380,+48 577 684 094,8380,1
8381,722 209 056,8381,1
8382,+48 506 938 396,8382,1
8383,514 449 931,8383,1
8384,+48 729 416 993,8384,1
8385,+48 783 631 056,8385,1
8386,577 389 439,8386,1
8387,+48 663 724 019,8387,1
8388,883 510 035,8388,1
8389,572 844 023,8389,1
8390,603 653 660,8390,1
8391,536 681 355,8391,1
8392,698 447 648,8392,1
8393,884 713 461,8393,1
8394,+48 573 803 110,8394,1
8395,799 203 236,8395,1
8396,788 225 765,8396,1
8397,+48 693 383 652,8397,1
8398,+48 519 534 421,8398,1
8399,731 595 876,8399,1
8400,+48 572 069 419,8400,1
8401,791 098 066,8401,1
8402,726 327 669,8402,1
8403,+48 696 562 620,8403,1
8404,+48 22 452 70 43,8404,1
8405,+48 601 415 605,8405,1
8406,721 911 307,8406,1
8407,+48 575 104 567,8407,1
8408,531 240 681,8408,1
8409,885 628 666,8409,1
8410,571 347 565,8410,1
8411,+48 662 613 819,8411,1
8412,32 662 58 07,8412,1
8413,22 373 61 92,8413,1
8414,+48 22 400 47 74,8414,1
8415,+48 32 929 97 84,8415,1
8416,501 067 009,8416,1
8417,726 011 721,8417,1
8418,+48 695 854 289,8418,1
8419,601 522 237,8419,1
8420,+48 781 785 008,8420,1
8421,509 007 709,8421,1
8422,+48 32 448 69 36,8422,1
8423,+48 886 027 978,8423,1
8424,+48 511 245 153,8424,1
8425,576 647 242,8425,1
8426,+48 663 265 473,8426,1
8427,539 794 947,8427,1
8428,668 358 171,8428,1
8429,884 728 965,8429,1
8430,+48 781 475 606,8430,1
8431,732 312 717,8431,1
8432,+48 514 100 597,8432,1
8433,721 550 050,8433,1
8434,+48 502 042 940,8434,1
8435,+48 694 470 422,8435,1
8436,+48 889 609 977,8436,1
8437,+48 22 203 98 11,8437,1
8438,579 272 826,8438,1
8439,+48 695 131 297,8439,1
8440,+48 32 196 55 76,8440,1
8441,+48 782 799 553,8441,1
8442,786 713 047,8442,1
8443,+48 729 985 169,8443,1
8444,+48 721 639 404,8444,1
8445,721 187 828,8445,1
8446,695 046 446,8446,1
8447,799 740 857,8447,1
8448,+48 531 075 145,8448,1
8449,+48 799 399 528,8449,1
8450,+48 32 287 33 19,8450,1
8451,32 091 06 53,8451,1
8452,795 513 418,8452,1
8453,+48 511 581 315,8453,1
8454,500 679 653,8454,1
8455,737 015 556,8455,1
8456,699 004 606,8456,1
8457,+48 518 401 871,8457,1
8458,608 224 701,8458,1
8459,+48 511 792 880,8459,1
8460,+48 609 109 126,8460,1
8461,+48 722 405 753,8461,1
8462,+48 880 978 376,8462,1
8463,571 836 830,8463,1
8464,794 096 937,8464,1
8465,734 173 845,8465,1
8466,535 864 551,8466,1
8467,577 970 498,8467,1
8468,721 459 971,8468,1
8469,+48 694 876 032,8469,1
8470,+48 32 049 79 27,8470,1
8471,+48 32 351 27 00,8471,1
8472,532 161 042,8472,1
8473,+48 537 112 366,8473,1
8474,+48 797 651 602,8474,1
8475,+48 793 973 413,8475,1
8476,+48 721 576 435,8476,1
8477,+48 502 563 443,8477,1
8478,790 684 574,8478,1
8479,533 799 850,8479,1
8480,603 598 465,8480,1
8481,+48 22 004 32 95,8481,1
8482,507 401 427,8482,1
8483,604 594 681,8483,1
8484,+48 731 279 716,8484,1
8485,509 116 391,8485,1
8486,+48 699 749 461,8486,1
8487,+48 790 249 725,8487,1
8488,22 141 34 14,8488,1
8489,730 250 105,8489,1
8490,726 510 838,8490,1
8491,+48 884 456 220,8491,1
8492,734 492 918,8492,1
8493,+48 32 216 33 92,8493,1
8494,+48 32 127 49 47,8494,1
8495,536 342 000,8495,1
8496,536 291 663,8496,1
8497,533 202 410,8497,1
8498,22 944 21 97,8498,1
8499,794 926 642,8499,1
8500,+48 883 766 052,8500,1
8501,575 530 686,8501,1
8502,663 318 572,8502,1
8503,509 246 247,8503,1
8504,530 245 746,8504,1
8505,+48 22 735 84 65,8505,1
8506,+48 690 520 521,8506,1
8507,512 272 826,8507,1
8508,+48 666 177 790,8508,1
8509,+48 732 021 294,8509,1
8510,573 213 335,8510,1
8511,+48 729 936 558,8511,1
8512,605 755 864,8512,1
8513,+48 790 195 543,8513,1
8514,785 733 748,8514,1
8515,511 533 241,8515,1
8516,+48 661 332 289,8516,1
8517,514 110 100,8517,1
8518,661 343 796,8518,1
8519,32 096 05 24,8519,1
8520,+48 577 604 019,8520,1
8521,882 981 305,8521,1
8522,797 899 348,8522,1
8523,+48 738 017 379,8523,1
8524,+48 783 907 462,8524,1
8525,+48 570 409 383,8525,1
8526,509 755 162,8526,1
8527,+48 798 483 761,8527,1
8528,+48 32 226 57 86,8528,1
8529,725 443 350,8529,1
8530,570 494 136,8530,1
8531,+48 798 327 845,8531,1
8532,+48 669 613 586,8532,1
8533,+48 788 667 705,8533,1
8534,+48 728 851 947,8534,1
8535,+48 696 606 549,8535,1
8536,577 961 979,8536,1
8537,+48 789 295 789,8537,1
8538,+48 514 643 659,8538,1
8539,+48 697 578 450,8539,1
8540,+48 609 259 152,8540,1
8541,534 680 951,8541,1
8542,736 687 544,8542,1
8543,724 773 682,8543,1
8544,786 053 339,8544,1
8545,781 865 984,8545,1
8546,660 132 274,8546,1
8547,504 031 580,8547,1
8548,720 288 435,8548,1
8549,+48 693 480 332,8549,1
8550,+48 792 789 575,8550,1
8551,531 170 600,8551,1
8552,888 147 792,8552,1
8553,880 764 561,8553,1
8554,+48 662 665 422,8554,1
8555,698 692 289,8555,1
8556,726 873 196,8556,1
8557,508 848 916,8557,1
8558,+48 721 619 078,8558,1
8559,+48 669 311 911,8559,1
8560,22 718 07 04,8560,1
8561,+48 32 554 42 57,8561,1
8562,735 145 614,8562,1
8563,32 057 36 42,8563,1
8564,+48 577 059 699,8564,1
8565,728 696 835,8565,1
8566,+48 795 291 266,8566,1
8567,+48 886 839 971,8567,1
8568,505 839 136,8568,1
8569,+48 789 292 162,8569,1
8570,+48 575 166 920,8570,1
8571,+48 605 739 975,8571,1
8572,+48 22 277 52 31,8572,1
8573,+48 507 081 428,8573,1
8574,+48 739 160 629,8574,1
8575,537 396 093,8575,1
8576,886 948 970,8576,1
8577,32 129 96 13,8577,1
8578,+48 795 860 084,8578,1
8579,32 953 91 87,8579,1
8580,+48 738 676 150,8580,1
8581,+48 726 827 237,8581,1
8582,+48 32 453 81 28,8582,1
8583,+48 731 931 232,8583,1
8584,+48 780 785 407,8584,1
8585,+48 781 315 396,8585,1
8586,+48 32 108 31 41,8586,1
8587,+48 32 327 88 61,8587,1
8588,669 716 250,8588,1
8589,22 262 81 49,8589,1
8590,+48 792 050 564,8590,1
8591,538 678 523,8591,1
8592,+48 512 527 864,8592,1
8593,+48 572 333 397,8593,1
8594,889 482 257,8594,1
8595,+48 795 429 958,8595,1
8596,+48 601 674 301,8596,1
8597,+48 791 977 140,8597,1
8598,+48 698 799 520,8598,1
8599,+48 531 616 636,8599,1
8600,32 694 38 32,8600,1
8601,32 364 50 88,8601,1
8602,889 424 231,8602,1
8603,513 023 984,8603,1
8604,+48 571 340 886,8604,1
8605,+48 502 836 016,8605,1
8606,+48 691 922 389,8606,1
8607,+48 505 326 817,8607,1
8608,+48 22 340 82 56,8608,1
8609,+48 728 213 101,8609,1
8610,+48 664 886 745,8610,1
8611,698 695 446,8611,1
8612,603 439 639,8612,1
8613,578 053 274,8613,1
8614,+48 519 138 083,8614,1
8615,+48 694 385 508,8615,1
8616,+48 577 559 792,8616,1
8617,+48 736 550 225,8617,1
8618,796 292 318,8618,1
8619,+48 22 693 57 86,8619,1
8620,+48 793 948 142,8620,1
8621,531 517 282,8621,1
8622,605 313 965,8622,1
8623,+48 514 929 414,8623,1
8624,+48 530 225 371,8624,1
8625,32 351 60 61,8625,1
8626,577 649 669,8626,1
8627,+48 722 939 195,8627,1
8628,+48 784 809 122,8628,1
8629,502 047 426,8629,1
8630,+48 729 601 760,8630,1
8631,+48 728 086 499,8631,1
8632,+48 578 982 128,8632,1
8633,691 945 043,8633,1
8634,783 772 457,8634,1
8635,+48 536 475 250,8635,1
8636,608 269 715,8636,1
8637,+48 698 960 719,8637,1
8638,795 728 543,8638,1
8639,726 068 836,8639,1
8640,609 992 858,8640,1
8641,+48 722 141 357,8641,1
8642,32 929 68 95,8642,1
8643,692 262 838,8643,1
8644,+48 691 161 152,8644,1
8645,519 845 890,8645,1
8646,+48 722 307 148,8646,1
8647,22 258 77 79,8647,1
8648,+48 738 126 730,8648,1
8649,787 794 331,8649,1
8650,606 024 230,8650,1
8651,+48 722 063 792,8651,1
8652,+48 736 381 245,8652,1
8653,721 403 010,8653,1
8654,736 732 402,8654,1
8655,516 552 281,8655,1
8656,22 721 02 47,8656,1
8657,+48 32 680 51 70,8657,1
8658,577 640 057,8658,1
8659,+48 782 398 090,8659,1
8660,+48 22 979 15 66,8660,1
8661,+48 726 908 241,8661,1
8662,+48 32 897 95 80,8662,1
8663,791 408 278,8663,1
8664,+48 579 326 446,8664,1
8665,888 382 535,8665,1
8666,606 277 062,8666,1
8667,884 726 650,8667,1
8668,+48 786 845 781,8668,1
8669,508 391 206,8669,1
8670,+48 735 851 545,8670,1
8671,22 417 90 00,8671,1
8672,+48 603 307 831,8672,1
8673,+48 733 094 309,8673,1
8674,+48 796 527 363,8674,1
8675,+48 607 647 217,8675,1
8676,22 324 44 42,8676,1
8677,+48 510 923 354,8677,1
8678,600 936 614,8678,1
8679,+48 691 332 522,8679,1
8680,735 102 309,8680,1
8681,+48 32 864 69 82,8681,1
8682,792 771 911,8682,1
8683,+48 501 765 646,8683,1
8684,22 986 27 30,8684,1
8685,+48 539 266 951,8685,1
8686,736 040 531,8686,1
8687,+48 22 005 48 71,8687,1
8688,571 253 864,8688,1
8689,787 664 772,8689,1
8690,511 222 750,8690,1
8691,531 530 899,8691,1
8692,505 695 679,8692,1
8693,+48 22 963 36 43,8693,1
8694,+48 608 421 387,8694,1
8695,571 097 808,8695,1
8696,+48 732 444 691,8696,1
8697,578 563 384,8697,1
8698,+48 724 255 622,8698,1
8699,22 724 44 43,8699,1
8700,32 544 94 75,8700,1
8701,+48 509 859 678,8701,1
8702,577 778 522,8702,1
8703,539 275 977,8703,1
8704,885 396 521,8704,1
8705,+48 503 886 889,8705,1
8706,694 822 705,8706,1
8707,+48 22 406 37 80,8707,1
8708,667 653 871,8708,1
8709,723 078 720,8709,1
8710,32 823 90 02,8710,1
8711,+48 665 118 796,8711,1
8712,+48 32 647 38 70,8712,1
8713,780 580 177,8713,1
8714,+48 570 377 362,8714,1
8715,+48 32 891 63 93,8715,1
8716,607 810 036,8716,1
8717,+48 500 801 877,8717,1
8718,22 603 85 49,8718,1
8719,725 912 393,8719,1
8720,+48 691 780 253,8720,1
8721,665 440 011,8721,1
8722,32 346 67 42,8722,1
8723,511 322 211,8723,1
8724,+48 888 270 511,8724,1
8725,+48 511 340 443,8725,1
8726,+48 665 573 239,8726,1
8727,693 070 303,8727,1
8728,+48 22 042 42 75,8728,1
8729,791 137 439,8729,1
8730,+48 884 667 963,8730,1
8731,+48 32 769 38 02,8731,1
8732,571 016 036,8732,1
8733,885 162 048,8733,1
8734,+48 575 856 284,8734,1
8735,+48 691 377 226,8735,1
8736,+48 539 925 980,8736,1
8737,693 772 639,8737,1
8738,+48 505 622 000,8738,1
8739,663 443 388,8739,1
8740,600 307 261,8740,1
8741,666 951 317,8741,1
8742,607 526 864,8742,1
8743,694 196 957,8743,1
8744,605 382 639,8744,1
8745,+48 667 346 752,8745,1
8746,+48 32 879 21 31,8746,1
8747,+48 509 946 705,8747,1
8748,22 537 86 17,8748,1
8749,+48 797 827 746,8749,1
8750,502 140 382,8750,1
8751,885 385 005,8751,1
8752,782 319 095,8752,1
8753,+48 534 036 982,8753,1
8754,22 761 53 71,8754,1
8755,+48 32 057 32 94,8755,1
8756,+48 666 983 791,8756,1
8757,+48 502 802 581,8757,1
8758,+48 579 421 808,8758,1
8759,669 252 143,8759,1
8760,+48 536 812 246,8760,1
8761,+48 699 223 116,8761,1
8762,504 976 819,8762,1
8763,+48 22 171 57 62,8763,1
8764,+48 577 166 443,8764,1
8765,537 304 702,8765,1
8766,+48 733 464 088,8766,1
8767,578 160 165,8767,1
8768,+48 727 031 635,8768,1
8769,721 438 714,8769,1
8770,+48 884 386 933,8770,1
8771,+48 738 809 063,8771,1
8772,+48 514 761 132,8772,1
8773,+48 662 476 921,8773,1
8774,+48 532 182 371,8774,1
8775,+48 32 906 57 43,8775,1
8776,+48 604 582 797,8776,1
8777,+48 725 775 832,8777,1
8778,+48 503 157 178,8778,1
8779,667 499 116,8779,1
8780,+48 513 040 411,8780,1
8781,+48 533 268 581,8781,1
8782,699 976 524,8782,1
8783,500 552 987,8783,1
8784,+48 32 731 90 73,8784,1
8785,+48 608 601 521,8785,1
8786,532 003 493,8786,1
8787,534 177 542,8787,1
8788,+48 507 565 415,8788,1
8789,+48 722 637 071,8789,1
8790,22 411 68 46,8790,1
8791,+48 605 842 256,8791,1
8792,+48 665 787 351,8792,1
8793,+48 727 272 965,8793,1
8794,+48 512 895 314,8794,1
8795,667 071 250,8795,1
8796,793 566 556,8796,1
8797,+48 533 713 255,8797,1
8798,738 501 435,8798,1
8799,664 228 754,8799,1
8800,+48 507 229 169,8800,1
8801,+48 515 780 405,8801,1
8802,+48 509 363 706,8802,1
8803,697 546 369,8803,1
8804,+48 696 679 943,8804,1
8805,+48 790 805 884,8805,1
8806,883 612 774,8806,1
8807,+48 669 682 528,8807,1
8808,22 020 44 07,8808,1
8809,516 283 796,8809,1
8810,+48 729 906 276,8810,1
8811,516 287 310,8811,1
8812,+48 516 183 687,8812,1
8813,+48 537 631 108,8813,1
8814,32 602 12 45,8814,1
8815,22 376 24 34,8815,1
8816,+48 575 875 517,8816,1
8817,+48 799 289 754,8817,1
8818,+48 32 795 49 11,8818,1
8819,888 014 467,8819,1
8820,+48 32 573 88 04,8820,1
8821,+48 791 942 794,8821,1
8822,511 399 590,8822,1
8823,783 651 782,8823,1
8824,+48 737 981 148,8824,1
8825,575 539 068,8825,1
8826,22 918 86 72,8826,1
8827,+48 799 765 572,8827,1
8828,667 763 239,8828,1
8829,505 725 731,8829,1
8830,+48 738 012 582,8830,1
8831,578 103 634,8831,1
8832,882 918 916,8832,1
8833,22 808 03 40,8833,1
8834,+48 538 701 697,8834,1
8835,538 760 592,8835,1
8836,32 813 05 40,8836,1
8837,+48 533 818 617,8837,1
8838,+48 663 177 005,8838,1
8839,796 907 618,8839,1
8840,22 748 10 05,8840,1
8841,665 243 999,8841,1
8842,32 502 19 39,8842,1
8843,+48 885 497 196,8843,1
8844,514 956 293,8844,1
8845,+48 22 351 41 50,8845,1
8846,+48 602 347 498,8846,1
8847,+48 797 296 870,8847,1
8848,+48 574 648 509,8848,1
8849,723 230 222,8849,1
8850,515 117 314,8850,1
8851,+48 515 603 321,8851,1
8852,792 739 249,8852,1
8853,668 547 809,8853,1
8854,695 999 745,8854,1
8855,665 717 755,8855,1
8856,+48 789 960 727,8856,1
8857,+48 724 372 601,8857,1
8858,788 657 056,8858,1
8859,32 980 03 07,8859,1
8860,+48 32 484 87 88,8860,1
8861,+48 734 889 736,8861,1
8862,+48 730 277 209,8862,1
8863,+48 577 162 209,8863,1
8864,731 562 173,8864,1
8865,32 174 26 79,8865,1
8866,+48 881 266 071,8866,1
8867,32 710 73 62,8867,1
8868,537 165 091,8868,1
8869,+48 692 334 414,8869,1
8870,+48 669 170 604,8870,1
8871,+48 535 902 806,8871,1
8872,+48 22 645 04 85,8872,1
8873,510 748 314,8873,1
8874,698 589 265,8874,1
8875,22 237 91 35,8875,1
8876,510 470 436,8876,1
8877,+48 783 101 130,8877,1
8878,+48 577 676 588,8878,1
